split_id,query_id,query_type,query,method,selected_method,top_memory_id,top_memory_type,top_score,mrr,recall@1,recall@3,recall@5,first_rank,first_relevant_memory_id
record_01,q00040,1,In what ways is Caroline participating in the LGBTQ community?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00084,event,0.8334714035387926,0.3333333333333333,0.0,1.0,1.0,3,llm_00089
record_01,q00041,1,How many times has Melanie gone to the beach in 2023?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00092,event,0.719432012206036,1.0,1.0,1.0,1.0,1,llm_00092
record_01,q00042,2,When did Caroline join a new activist group?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00088,event,0.9247413337365445,1.0,1.0,1.0,1.0,1,llm_00088
record_01,q00043,3,Would Melanie be more interested in going to a national park or a theme park?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00139,event,0.42242887946853025,0.043478260869565216,0.0,0.0,0.0,23,llm_00094
record_01,q00044,1,What kind of art does Caroline make?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00153,hobby,0.91841602094169,0.1111111111111111,0.0,0.0,0.0,9,llm_00101
record_01,q00045,2,When is Melanie's daughter's birthday?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00098,event,0.9159426410598984,1.0,1.0,1.0,1.0,1,llm_00098
record_01,q00046,2,When did Caroline attend a pride parade in August?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00100,event,0.9806332379029034,1.0,1.0,1.0,1.0,1,llm_00100
record_01,q00048,1,Who supports Caroline when she has a negative experience?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00059,health,0.6912270970462022,0.5,0.0,1.0,1.0,2,llm_00107
record_01,q00049,1,What types of pottery have Melanie and her kids made?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00067,event,0.8613988941950482,0.0,0.0,0.0,0.0,0,
record_01,q00050,2,When did Caroline and Melanie go to a pride fesetival together?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00112,event,0.9519555000902699,1.0,1.0,1.0,1.0,1,llm_00112
record_01,q00051,3,What would Caroline's political leaning likely be?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00034,goal,0.6505461196021629,0.05555555555555555,0.0,0.0,0.0,18,llm_00108
record_01,q00052,1,What has Melanie painted?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00121,hobby,0.91841602094169,1.0,1.0,1.0,1.0,1,llm_00121
record_01,q00053,1,What are Melanie's pets' names?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00007,work,0.7015694019629066,0.3333333333333333,0.0,1.0,1.0,3,llm_00118
record_01,q00054,2,When did Caroline apply to adoption agencies?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00115,goal,0.9062931919574696,1.0,1.0,1.0,1.0,1,llm_00115
record_01,q00055,2,When did Caroline draw a self-portrait?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00123,hobby,0.9073881573079942,1.0,1.0,1.0,1.0,1,llm_00123
record_01,q00056,1,What subject have Caroline and Melanie both painted?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00122,hobby,0.49112224447642155,0.16666666666666666,0.0,0.0,0.0,6,llm_00069
record_01,q00058,2,When did Caroline encounter people on a hike and have a negative experience?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00107,event,0.657004436311362,0.5,0.0,1.0,1.0,2,llm_00126
record_01,q00059,2,When did Melanie make a plate in pottery class?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00127,hobby,0.9812341975219939,1.0,1.0,1.0,1.0,1,llm_00127
record_01,q00060,3,Would Caroline be considered religious?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00083,identity,0.47980226096115663,0.1111111111111111,0.0,0.0,0.0,9,llm_00131
record_01,q00061,1,What instruments does Melanie play?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00151,family,0.6488125646593343,0.25,0.0,0.0,1.0,4,llm_00147
record_01,q00062,1,What musical artists/bands has Melanie seen?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00144,event,0.827784315968767,1.0,1.0,1.0,1.0,1,llm_00144
record_01,q00063,2,When did Melanie go to the park?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00139,event,0.7681304390238368,1.0,1.0,1.0,1.0,1,llm_00139
record_01,q00064,2,When is Caroline's youth center putting on a talent show?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00143,plan,0.9780335531883217,1.0,1.0,1.0,1.0,1,llm_00143
record_01,q00065,3,"Would Melanie likely enjoy the song ""The Four Seasons"" by Vivaldi?",intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00144,event,0.46965222664262035,0.5,0.0,1.0,1.0,2,llm_00148
record_01,q00066,1,What are some changes Caroline has faced during her transition journey?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00156,emotion,0.7716404408646607,0.08333333333333333,0.0,0.0,0.0,12,llm_00105
record_01,q00067,1,What does Melanie do with her family on hikes?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00174,event,0.9619780165582106,0.125,0.0,0.0,0.0,8,llm_00094
record_01,q00068,2,When did Caroline go biking with friends?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00149,event,0.9847535987720071,1.0,1.0,1.0,1.0,1,llm_00149
record_01,q00069,2,How long has Melanie been practicing art?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00154,hobby,0.9648856934931879,1.0,1.0,1.0,1.0,1,llm_00154
record_01,q00070,3,What personality traits might Melanie say Caroline has?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00151,family,0.3604264714400894,0.0,0.0,0.0,0.0,0,
record_01,q00071,1,What transgender-specific events has Caroline attended?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00171,identity,0.8651413525618792,1.0,1.0,1.0,1.0,1,llm_00171
record_01,q00072,1,What book did Melanie read from Caroline's suggestion?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00166,hobby,0.5579393162447609,1.0,1.0,1.0,1.0,1,llm_00166
record_01,q00073,2,When did Melanie's friend adopt a child?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00163,goal,0.7015507746437619,0.0,0.0,0.0,0.0,0,
record_01,q00074,2,When did Melanie get hurt?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00165,health,0.5860535625574746,1.0,1.0,1.0,1.0,1,llm_00165
record_01,q00075,2,When did Melanie's family go on a roadtrip?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00174,event,0.9798608390235889,1.0,1.0,1.0,1.0,1,llm_00174
record_01,q00076,1,How many children does Melanie have?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00092,event,0.6879041407312159,0.5,0.0,1.0,1.0,2,llm_00177
record_01,q00077,1,When did Melanie go on a hike after the roadtrip?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00174,event,0.7917043837526225,0.09090909090909091,0.0,0.0,0.0,11,llm_00178
record_01,q00078,3,Would Melanie go on another roadtrip soon?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00174,event,0.6159393846182334,1.0,1.0,1.0,1.0,1,llm_00174
record_01,q00079,1,What items has Melanie bought?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00174,event,0.8061577382575404,0.5,0.0,1.0,1.0,2,llm_00190
record_01,q00080,2,When did Caroline pass the adoption interview?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00182,event,0.9721167394833272,1.0,1.0,1.0,1.0,1,llm_00182
record_01,q00081,2,When did Melanie buy the figurines?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00190,event,0.9509578054468147,1.0,1.0,1.0,1.0,1,llm_00190
record_01,q00082,3,Would Caroline want to move back to her home country soon?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00161,goal,0.36800695192649063,0.25,0.0,0.0,1.0,4,llm_00183
record_01,q00084,4,What did Melanie realize after the charity race?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00011,event,0.9136776760130124,0.1,0.0,0.0,0.0,10,llm_00012
record_01,q00085,4,How does Melanie prioritize self-care?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00018,belief,0.9550998237067371,0.5,0.0,1.0,1.0,2,llm_00012
record_01,q00086,4,What are Caroline's plans for the summer?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00152,work,0.6245489824544523,0.0,0.0,0.0,0.0,0,
record_01,q00087,4,What type of individuals does the adoption agency Caroline is considering support?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00015,preference,0.9728279232289477,1.0,1.0,1.0,1.0,1,llm_00015
record_01,q00088,4,Why did Caroline choose the adoption agency?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00015,preference,0.9846729723177859,1.0,1.0,1.0,1.0,1,llm_00015
record_01,q00089,4,What is Caroline excited about in the adoption process?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00017,emotion,0.9811931563666432,0.08333333333333333,0.0,0.0,0.0,12,llm_00016
record_01,q00091,4,How long have Mel and her husband been married?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00025,relationship,0.5003208045224049,1.0,1.0,1.0,1.0,1,llm_00025
record_01,q00092,4,What does Caroline's necklace symbolize?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00030,family,0.9078350616562931,1.0,1.0,1.0,1.0,1,llm_00030
record_01,q00093,4,What country is Caroline's grandma from?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00029,identity,0.7227333664340175,1.0,1.0,1.0,1.0,1,llm_00029
record_01,q00094,4,What was grandma's gift to Caroline?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00030,family,0.8105630708659758,1.0,1.0,1.0,1.0,1,llm_00030
record_01,q00095,4,What is Melanie's hand-painted bowl a reminder of?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00031,event,0.6851842963009528,1.0,1.0,1.0,1.0,1,llm_00031
record_01,q00096,4,What did Melanie and her family do while camping?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00078,event,0.9753628401054502,0.05555555555555555,0.0,0.0,0.0,18,llm_00033
record_01,q00097,4,What kind of counseling and mental health services is Caroline interested in pursuing?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00058,goal,0.9518879747396957,0.5,0.0,1.0,1.0,2,llm_00034
record_01,q00098,4,What workshop did Caroline attend recently?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00036,event,0.9424593217268462,1.0,1.0,1.0,1.0,1,llm_00036
record_01,q00099,4,What was discussed in the LGBTQ+ counseling workshop?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00036,event,0.8637882488908619,1.0,1.0,1.0,1.0,1,llm_00036
record_01,q00100,4,What motivated Caroline to pursue counseling?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00037,emotion,0.974607940223104,1.0,1.0,1.0,1.0,1,llm_00037
record_01,q00101,4,What kind of place does Caroline want to create for people?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00038,goal,0.8991069340619275,1.0,1.0,1.0,1.0,1,llm_00038
record_01,q00103,4,What kind of books does Caroline have in her library?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00049,plan,0.9785483205299533,1.0,1.0,1.0,1.0,1,llm_00049
record_01,q00104,4,What was Melanie's favorite book from her childhood?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00051,preference,0.9600602561715437,1.0,1.0,1.0,1.0,1,llm_00051
record_01,q00105,4,What book did Caroline recommend to Melanie?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00166,hobby,0.8153428893229759,0.2,0.0,0.0,1.0,5,llm_00061
record_01,q00106,4,"What did Caroline take away from the book ""Becoming Nicole""?",intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00062,emotion,0.9825046925568558,1.0,1.0,1.0,1.0,1,llm_00062
record_01,q00107,4,What are the new shoes that Melanie got used for?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00064,preference,0.9426277898100484,1.0,1.0,1.0,1.0,1,llm_00064
record_01,q00109,4,What does Melanie say running has been great for?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00065,health,0.9199659972590432,0.5,0.0,1.0,1.0,2,llm_00066
record_01,q00110,4,What did Mel and her kids make during the pottery workshop?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00067,event,0.8104567057066924,1.0,1.0,1.0,1.0,1,llm_00067
record_01,q00113,4,What did Mel and her kids paint in their latest project in July 2023?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00087,hobby,0.25300343039609235,0.5,0.0,1.0,1.0,2,llm_00069
record_01,q00114,4,What did Caroline see at the council meeting for adoption?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00070,event,0.9612906416171083,1.0,1.0,1.0,1.0,1,llm_00070
record_01,q00115,4,What do sunflowers represent according to Caroline?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00134,event,0.26896654895645555,0.0,0.0,0.0,0.0,0,
record_01,q00116,4,Why are flowers important to Melanie?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00073,event,0.9294951973601234,1.0,1.0,1.0,1.0,1,llm_00073
record_01,q00117,4,What inspired Caroline's painting for the art show?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00085,plan,0.6521210343414822,0.1,0.0,0.0,0.0,10,llm_00086
record_01,q00118,4,How often does Melanie go to the beach with her kids?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00092,event,0.9788427353124106,0.5,0.0,1.0,1.0,2,llm_00093
record_01,q00119,4,What did Melanie and her family see during their camping trip last year?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00095,event,0.8834101630185575,1.0,1.0,1.0,1.0,1,llm_00095
record_01,q00121,4,Whose birthday did Melanie celebrate recently?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00098,event,0.7705645850641102,1.0,1.0,1.0,1.0,1,llm_00098
record_01,q00122,4,Who performed at the concert at Melanie's daughter's birthday?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00098,event,0.8642617423622136,1.0,1.0,1.0,1.0,1,llm_00098
record_01,q00123,4,Why did Melanie choose to use colors and patterns in her pottery project?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00109,hobby,0.9849192149857365,0.5,0.0,1.0,1.0,2,llm_00110
record_01,q00124,4,What pet does Caroline have?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00116,event,0.5372831070278912,0.5,0.0,1.0,1.0,2,llm_00117
record_01,q00125,4,What pets does Melanie have?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00163,goal,0.5434801964527872,0.3333333333333333,0.0,1.0,1.0,3,llm_00118
record_01,q00127,4,What activity did Caroline used to do with her dad?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00119,hobby,0.9606106331327039,1.0,1.0,1.0,1.0,1,llm_00119
record_01,q00128,4,What did Caroline make for a local church?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00133,event,0.9040923672620315,1.0,1.0,1.0,1.0,1,llm_00133
record_01,q00129,4,What did Caroline find in her neighborhood during her walk?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00134,event,0.8593250435453563,1.0,1.0,1.0,1.0,1,llm_00134
record_01,q00130,4,Which song motivates Caroline to be courageous?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00146,preference,0.7580654674622059,1.0,1.0,1.0,1.0,1,llm_00146
record_01,q00131,4,Which classical musicians does Melanie enjoy listening to?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00148,preference,0.8889664166622382,1.0,1.0,1.0,1.0,1,llm_00148
record_01,q00132,4,Who is Melanie a fan of in terms of modern music?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00148,preference,0.6831771706573748,1.0,1.0,1.0,1.0,1,llm_00148
record_01,q00133,4,How long has Melanie been creating art?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00154,hobby,0.6672387095655512,0.5,0.0,1.0,1.0,2,llm_00153
record_01,q00134,4,What precautionary sign did Melanie see at the café?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00159,event,0.8627005679817074,1.0,1.0,1.0,1.0,1,llm_00159
record_01,q00135,4,What advice does Caroline give for getting started with adoption?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00160,goal,0.840083582950001,0.25,0.0,0.0,1.0,4,llm_00164
record_01,q00136,4,What setback did Melanie face in October 2023?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00190,event,0.5570917520766245,0.3333333333333333,0.0,1.0,1.0,3,llm_00165
record_01,q00137,4,What does Melanie do to keep herself busy during her pottery break?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00165,health,0.8207945458383973,0.5,0.0,1.0,1.0,2,llm_00166
record_01,q00138,4,"What painting did Melanie show to Caroline on October 13, 2023?",intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00190,event,0.6757791849778368,0.09090909090909091,0.0,0.0,0.0,11,llm_00167
record_01,q00141,4,What did the posters at the poetry reading say?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00170,event,0.3662992612156197,1.0,1.0,1.0,1.0,1,llm_00170
record_01,q00142,4,What does Caroline's drawing symbolize for her?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00172,emotion,0.4257997417067233,1.0,1.0,1.0,1.0,1,llm_00172
record_01,q00144,4,What happened to Melanie's son on their road trip?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00173,event,0.983954772219569,1.0,1.0,1.0,1.0,1,llm_00173
record_01,q00145,4,How did Melanie's son handle the accident?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00173,event,0.9805899711685806,0.5,0.0,1.0,1.0,2,llm_00177
record_01,q00146,4,How did Melanie feel about her family after the accident?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00174,event,0.6087983426039546,0.3333333333333333,0.0,1.0,1.0,3,llm_00176
record_01,q00147,4,How did Melanie's children handle the accident?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00173,event,0.8130182610337985,0.5,0.0,1.0,1.0,2,llm_00177
record_01,q00148,4,How did Melanie feel after the accident?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00173,event,0.5844860162352721,0.3333333333333333,0.0,1.0,1.0,3,llm_00175
record_01,q00149,4,What was Melanie's reaction to her children enjoying the Grand Canyon?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00175,event,0.9788266188780638,1.0,1.0,1.0,1.0,1,llm_00175
record_01,q00151,4,How did Melanie feel about her family supporting her?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00176,relationship,0.806937179297833,1.0,1.0,1.0,1.0,1,llm_00176
record_01,q00152,4,What did Melanie do after the road trip to relax?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00174,event,0.9807245652169347,0.2,0.0,0.0,1.0,5,llm_00178
record_01,q00153,5,What did Caroline realize after her charity race?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00011,event,0.8099987397568338,0.04,0.0,0.0,0.0,25,llm_00018
record_01,q00154,5,What are Melanie's plans for the summer with respect to adoption?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00013,plan,0.7134786871699714,0.0,0.0,0.0,0.0,0,
record_01,q00155,5,What type of individuals does the adoption agency Melanie is considering support?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00015,preference,0.8486996961952505,1.0,1.0,1.0,1.0,1,llm_00015
record_01,q00156,5,Why did Melanie choose the adoption agency?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00015,preference,0.9131566022314733,1.0,1.0,1.0,1.0,1,llm_00015
record_01,q00157,5,What is Melanie excited about in her adoption process?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00017,emotion,0.8824188492409715,0.0,0.0,0.0,0.0,0,
record_01,q00158,5,What does Melanie's necklace symbolize?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00030,family,0.8043145453553568,1.0,1.0,1.0,1.0,1,llm_00030
record_01,q00159,5,What country is Melanie's grandma from?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00030,family,0.4670680099900219,1.0,1.0,1.0,1.0,1,llm_00030
record_01,q00160,5,What was grandma's gift to Melanie?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00051,preference,0.5044859613380992,0.5,0.0,1.0,1.0,2,llm_00030
record_01,q00161,5,What was grandpa's gift to Caroline?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_01898,event,0.5066062430386358,0.5,0.0,1.0,1.0,2,llm_00030
record_01,q00162,5,What is Caroline's hand-painted bowl a reminder of?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00031,event,0.9347936517820854,1.0,1.0,1.0,1.0,1,llm_00031
record_01,q00163,5,What did Caroline and her family do while camping?,intrinsic_reranker_loco,intrinsic_reranker_loco,llm_00078,event,0.9296530730592515,0.0,0.0,0.0,0.0,0,
